,count,mean,std,min,25%,50%,75%,max
past_ten_month_return_mad,35642,15.8362982,8.672850738,2.303029529,10.81656899,14.59215997,16.44512115,30.5394144
past_eleven_month_return_mad,35642,15.05130294,8.294094042,2.048316817,12.81450486,15.11396445,17.45701362,31.98403509
forward_nine_month_return_median,35658,-1.212218911,7.263332351,-8.320819113,-4.735772875,-3.957239157,-0.32213504,16.64037855
forward_ten_month_return_median,35658,1.240014476,9.121889843,-7.110034772,-5.007538407,-2.17219724,1.304344257,22.48780865
forward_eleven_month_return_median,35658,17.30595798,58.2594518,-7.273308287,-6.516063678,-3.773796582,-2.351317331,181.2365973
forward_nine_month_return_mad,35658,26.12521293,8.666739131,2.036764105,27.41087986,28.65946558,29.95781709,32.27776429
forward_ten_month_return_mad,35658,22.9532826,7.103429044,14.68267706,15.25261627,21.45954752,30.12921803,34.24823427
forward_eleven_month_return_mad,35658,68.29223006,69.63925343,32.22924528,34.00329105,38.5983472,49.60847689,258.8799847
past_three_month_return,35729,72.91489793,3343.361861,-99.93906542,-12.94387171,-1.365576102,8.083233293,156798.773
past_three_month_return_zscore,35729,5.811761827,268.8886441,-12.31568587,-0.733548088,0,0.628362393,17788.50648
past_seven_month_return_sector_median,35796,-3.364780873,11.09000429,-61.77611971,-9.137793708,-3.518213313,3.420289855,20.74870329
past_seven_month_return_sector_mad,35796,17.40782005,8.739543095,0,10.18301769,16.61776674,23.38863822,35.51352034
past_six_month_return_sector_median,35839,-3.959324113,9.657856464,-57.87362222,-10.05025126,-2.676579926,2.143230528,15.18632626
past_six_month_return_sector_mad,35839,18.26294612,11.00138313,0.09594375,10.6228996,17.47668787,23.50060855,56.25828175
forward_seven_month_return_sector_median,36020,-1.641108447,20.52745585,-42.9052383,-10.69806958,-3.271692745,4.381413684,110.118861
forward_seven_month_return_sector_mad,36020,29.79558539,21.22477607,0,17.21902415,24.37082755,34.9334099,132.9432371
forward_six_month_return_sector_median,36063,-3.711390394,10.5769856,-38.95765349,-9.929078014,-4.182946139,3.380446516,56.98704431
forward_six_month_return_sector_mad,36063,20.70363385,14.49816421,0.507550187,13.55518144,18.74720414,24.47176359,135.2889313
intcov_ratio_sector_zscore,36122,5.228938108,245.201929,-4818.281621,-0.614514824,0,0.81567114,11072.58578
intcov_sector_zscore,36123,1.238410506,243.19309,-5796.170941,-0.647454747,0,0.722090207,10435.19271
intcov_ratio,36128,-31.22131939,2804.791801,-128626,-0.075,4.151,12.955,70707.3
intcov_ratio_zscore,36128,-3.690320177,301.0168112,-13681.24656,-0.45680034,0,0.94784358,7614.547814
intcov,36129,-76.49735503,2664.914632,-136540,-0.871,2.972,8.778,49950.8
intcov_zscore,36129,-10.83178584,364.3595862,-18570.3732,-0.534112282,0,0.798339795,6878.598493
fcf_ocf,37361,-0.17998378,15.52932283,-1336.4,0.286,0.688,0.867,1.201
fcf_ocf_zscore,37361,-2.594373017,45.66028492,-3955.10183,-1.208923403,0,0.541487996,1.540775747
fcf_ocf_sector_zscore,37361,-2.878555465,55.81691253,-4305.054512,-1.049266841,0,0.54145202,3.489497482
invt_act_sector_zscore,37455,inf,,-2.629190272,-0.67294751,0.003486775,1.330245078,inf
invt_act,38173,0.18705462,0.206444989,0,0,0.119,0.318,1.686
invt_act_zscore,38173,0.383673285,1.166786741,-0.67294751,-0.67294751,0,1.121579183,8.367606291
pretret_earnat_sector_zscore,38317,-0.397686147,8.009163947,-587.8689424,-0.67294751,0,0.67294751,13.72812921
pretret_noa_sector_zscore,38317,-0.21005486,22.27870187,-1113.579806,-0.667454061,0,0.679387199,1397.406093
rect_act_sector_zscore,38329,0.219539997,1.17032606,-2.656163407,-0.625997684,0,0.829581844,10.38807619
ocf_lct_sector_zscore,38351,-0.092467846,5.178115582,-64.39313047,-0.688911593,0,0.656415563,379.1327261
pretret_earnat,38381,-0.040759464,1.176360342,-68.547,-0.06,0.084,0.183,1.93
pretret_noa,38381,0.06048055,6.658056108,-494.83,-0.087,0.119,0.299,411.24
pretret_earnat_zscore,38381,-0.729175414,6.893375697,-412.3726206,-0.841952593,0,0.581181941,11.32641334
pretret_noa_zscore,38381,-0.212566733,24.01338174,-1810.199544,-0.725987708,0,0.637079749,1503.59332
curr_debt_sector_zscore,38399,0.159878293,1.164752449,-3.539205423,-0.610072498,0,0.7608703,20.68690494
profit_lct_sector_zscore,38409,-0.533763308,24.2059092,-2135.758196,-0.691993194,0,0.657632774,38.12782116
ocf_lct,38417,0.029296223,4.403395506,-25.426,-0.009,0.369,0.739,334.966
ocf_lct_zscore,38417,-0.61035014,7.981092686,-46.73498186,-0.678232438,0,0.667662582,598.8481143
cash_ratio_sector_zscore,38418,0.957727236,4.628065011,-1.240684937,-0.570761084,0,1.070957927,214.0233578
curr_ratio_sector_zscore,38418,0.595106529,3.162431249,-2.227757578,-0.578636434,0,0.926950257,218.5266531
quick_ratio_sector_zscore,38418,0.659747974,3.073436795,-2.204720615,-0.569417124,0,0.949547489,135.7903093
rect_act,38432,0.28849706,0.210316601,0,0.119,0.27,0.415,3.899
rect_act_zscore,38432,0.081915331,0.954376473,-1.252996542,-0.690922887,0,0.65475974,16.24495289
profit_lct,38478,-0.354485576,23.45766538,-2054.3,0,0.492,0.949,32.393
profit_lct_zscore,38478,-1.205061866,33.59143075,-2960.96328,-0.698723079,0,0.650562562,46.16854079
NUMDOWN_sector_zscore,38496,0.797884648,3.399047825,0,0,0,0,141.2255827
curr_debt,38502,0.500166719,0.281160942,0,0.256,0.453,0.747,1.048
curr_debt_zscore,38502,0.14311076,0.827064606,-1.342994384,-0.573536262,0,0.864389474,1.709806549
cash_ratio,38520,2.009993744,4.365538473,0,0.229,0.63,1.813,113.213
curr_ratio,38520,3.336552336,4.420161586,0.023,1.354,2.106,3.48525,116.426
quick_ratio,38520,2.852544418,4.407907244,0.01,1.029,1.583,2.79825,116.426
cash_ratio_zscore,38520,1.829356671,5.78684616,-0.849436246,-0.531930244,0,1.56571555,151.862271
curr_ratio_zscore,38520,0.891486862,3.207510152,-1.558562966,-0.549112178,0,1.002652699,82.64894114
quick_ratio_zscore,38520,1.213362585,4.209574551,-1.531368288,-0.527316719,0,1.157318027,111.2931154
NUMUP_sector_zscore,38582,0.797884648,3.286623664,0,0,0,0,74.42087719
BUYPCT,38659,59.10995447,32.32831976,0,33.33,60.61,88.89,100
HOLDPCT,38659,37.2229799,30.1621902,0,9.09,33.33,57.89,100
MEANREC,38659,2.206280814,0.536867177,1,1.87,2.16,2.57,5
MEDREC,38659,2.270066479,0.648368594,1,2,2,3,5
NUMDOWN,38659,0.124059081,0.468662336,0,0,0,0,10
NUMREC,38659,9.202126284,8.174101749,1,3,6,13,52
NUMUP,38659,0.092578701,0.341699836,0,0,0,0,7
SELLPCT,38659,3.667059158,9.656000583,0,0,0,0,100
STDEV,38659,0.649222949,0.359080591,0,0.5,0.71,0.89,2.12
USFIRM,38659,0.958224476,0.200078398,0,1,1,1,1
BUYPCT_zscore,38659,-0.048667641,0.801004863,-1.585946445,-0.67294751,0,0.693890383,1.009295103
HOLDPCT_zscore,38659,0.079550167,0.838869739,-1.052558926,-0.720543552,0,0.657173102,1.884309555
MEANREC_zscore,38659,0.085972033,1.028309643,-2.340250296,-0.560789592,0,0.791702953,5.601298393
MEDREC_zscore,38659,0.363481129,0.872636062,-1.34589502,0,0,1.34589502,4.037685061
NUMDOWN_zscore,38659,0.797884648,3.231215028,0,0,0,0,107.6151515
NUMREC_zscore,38659,0.467726408,1.395657787,-1.057488944,-0.504710633,0,1.009421265,8.748317631
NUMUP_zscore,38659,0.797884648,3.061892051,0,0,0,0,47.93292024
SELLPCT_zscore,38659,0.797884648,2.101281322,0,0,0,0,23.07235177
STDEV_zscore,38659,-0.23942,1.324817694,-2.729176013,-0.747719456,0,0.635561537,5.271422162
BUYPCT_sector_zscore,38659,-0.086188508,0.946434875,-4.037685061,-0.700913395,0,0.67294751,1.79461642
HOLDPCT_sector_zscore,38659,0.08103354,1.004360603,-2.05847006,-0.67294751,0,0.67294751,4.712517578
MEANREC_sector_zscore,38659,0.047258712,1.044596638,-3.36473755,-0.67294751,0,0.753701211,10.28648337
NUMREC_sector_zscore,38659,0.421826369,1.376563897,-1.682368775,-0.523403619,0,0.942126514,8.075370121
SELLPCT_sector_zscore,38659,0.797884648,2.164090729,0,0,0,0,38.41768097
STDEV_sector_zscore,38659,-0.243008726,1.350177674,-4.618867001,-0.781487431,0,0.630888291,6.23598026
forward_two_month_return_sector_zscore,39425,2.26463173,214.989817,-14.3404407,-0.694168172,0,0.653202594,22713.97331
forward_two_month_return,39515,15.67290672,1512.722422,-99.93663408,-9.843701717,-0.57995029,7.519292955,157125.7733
forward_two_month_return_zscore,39515,1.307213257,121.6361059,-10.00441949,-0.72608549,0,0.632004309,12757.85365
past_six_month_return_median,39603,-2.430860374,5.818839911,-11.24093473,-6.542056075,-4.232922732,1.900882553,8.457227729
past_seven_month_return_median,39603,-2.546193033,5.293045585,-10.85564547,-6.71641791,-3.189796821,2.718503362,7.244607245
past_eight_month_return_median,39603,-2.018761302,5.61484453,-8.388204981,-6.654676259,-5.07284675,4.154589372,8.462872366
past_six_month_return_mad,39603,16.43980184,7.423887449,3.928177946,9.568340533,21.70996073,22.53482969,23.64934887
past_seven_month_return_mad,39603,17.43661923,7.076334814,5.83524706,12.22546503,22.67850192,23.81710191,25.79405983
past_eight_month_return_mad,39603,16.00692076,8.697519774,4.956268658,10.15595052,13.97117494,25.45259236,27.5399997
forward_six_month_return_median,39626,-2.870083442,5.067560759,-10.22517726,-5.127222931,-3.693262586,2.48425666,6.114196625
forward_seven_month_return_median,39626,9.462102246,34.14237251,-9.587099006,-5.911856237,-2.121248441,4.579645698,110.118861
forward_eight_month_return_median,39626,21.70979014,77.04377447,-7.501035838,-5.430506288,-4.672897196,-1.74857061,252.5440812
forward_six_month_return_mad,39626,18.12908829,6.454883908,3.172664315,12.51847088,19.9204024,22.47254262,24.60565444
forward_seven_month_return_mad,39626,39.55410224,31.92066848,23.11618539,24.67532476,26.44077882,36.50578405,132.9432371
forward_eight_month_return_mad,39626,33.13574832,25.72467845,9.832292561,16.15533092,26.14929163,27.81923499,91.5046856
past_two_month_return_sector_zscore,39668,2.219542616,219.625923,-15.49710164,-0.689253363,0,0.657913781,22334.71278
past_two_month_return,39772,14.04892016,1507.448713,-99.93663408,-9.939508557,-0.820594086,7.118252127,157125.7733
past_two_month_return_zscore,39772,1.253905266,125.5970342,-10.14728297,-0.715734349,0,0.634054572,12546.03816
past_five_month_return_sector_median,39792,-3.679394203,9.203367135,-49.88653555,-9.943962202,-1.657915686,2.603550296,14.02801993
past_five_month_return_sector_mad,39792,17.27043954,9.233085462,0,10.5465324,17.7635146,22.22830571,52.6828603
past_four_month_return_sector_median,39835,-2.810687714,7.756515523,-34.95934959,-6.791201676,-2.076262727,3.499506516,12.56196863
past_four_month_return_sector_mad,39835,14.9313446,6.491082004,0.065810803,9.891124578,15.03067473,19.59013032,31.18495314
forward_five_month_return_sector_median,40016,14.84412314,87.07112935,-41.81818182,-9.161119432,-0.891113281,4.738154613,614.7661707
forward_five_month_return_sector_mad,40016,44.36782137,118.3722141,0,16.78985911,21.71164834,27.77914802,916.740822
forward_four_month_return_sector_median,40059,-0.777858494,15.08049048,-34.42622951,-7.277209985,-0.834304477,4.123611667,100.8787549
forward_four_month_return_sector_mad,40059,19.02412761,17.48430281,0.127017393,10.70605789,16.68694276,20.61214745,130.9672025
short_debt_sector_zscore,40122,1.486811571,6.596712338,-1.437982574,-0.598619258,0,1.552602446,392.7259403
short_debt,40187,0.228378132,0.511641438,0,0.011,0.082,0.323,82.135
short_debt_zscore,40187,1.204169563,4.111045646,-0.67294751,-0.580417227,0,1.978303524,649.592273
aftret_invcapx_sector_zscore,41812,,,#NAME?,-0.780007341,0.099287338,0.751654921,inf
past_three_month_return_sector_median,43178,-1.562685661,6.811513213,-29.39055175,-3.654696035,-0.18216698,2.947672443,12.2067784
past_three_month_return_sector_mad,43178,13.47602517,5.404275564,0,8.699621736,13.95664853,17.52614362,25.97567164
forward_three_month_return_sector_median,43387,11.62238876,78.29456985,-28.96936732,-4.327410494,-0.486275043,4.406721596,610.4516572
forward_three_month_return_sector_mad,43387,37.51462475,114.357738,0,11.99849182,16.15178703,19.6158793,906.5121609
forward_one_month_return_sector_zscore,43413,14.54675569,672.5438393,-27.99443938,-0.69084392,0,0.651398617,41825.35213
past_one_month_return_sector_zscore,43523,15.19774497,698.3674724,-28.49092374,-0.691853331,0,0.654417054,42389.44113
forward_one_month_return,43526,77.44154909,3376.106959,-99.93736449,-6.661865003,-0.322199553,5.559735275,151022.4418
forward_one_month_return_zscore,43526,8.955157103,404.7467714,-14.50163454,-0.70111847,0,0.648856031,21762.70564
past_three_month_return_median,43570,-0.610752025,4.786882401,-10.90909091,-4.094827586,-0.076219512,2.149206706,6.740606425
past_four_month_return_median,43570,-0.745667705,6.084767231,-11.09823911,-5.441147612,-2.137186527,4.733954179,12.56196863
past_five_month_return_median,43570,-0.802296325,6.842748876,-9.935760171,-7.021529903,-2.043496272,4.452767374,14.02801993
past_three_month_return_mad,43570,13.72506257,2.710031257,8.288807559,12.02379847,14.63472343,15.98110993,16.93539327
past_four_month_return_mad,43570,14.59203823,4.893108147,5.639353741,9.591238643,16.61398067,18.44422708,19.29511727
past_five_month_return_mad,43570,15.4987056,6.488136123,1.486698572,9.844029977,18.91358416,20.68979409,21.6784023
forward_three_month_return_median,43588,-1.12795452,4.20170359,-10.60476481,-4.484933427,-0.309730799,2.177643018,4.930348614
forward_four_month_return_median,43588,7.793742088,29.81027966,-10.36240091,-4.503923197,-1.702642525,5.769464914,100.8787549
forward_five_month_return_median,43588,20.35374607,69.25324448,-9.128227935,-6.41543293,-1.37366693,5.754955234,238.7401293
forward_three_month_return_mad,43588,16.1286681,2.554337555,12.51779859,13.48201331,15.92235426,17.18458867,21.76293173
forward_four_month_return_mad,43588,26.93397105,32.98525651,11.10487034,15.19894645,17.08405145,19.03758432,130.9672025
forward_five_month_return_mad,43588,27.22158316,10.47390034,18.45775161,19.78521755,21.92731283,37.46581595,52.39325415
past_one_month_return,43642,75.38587193,3371.409622,-99.93736449,-6.601135092,-0.452768232,5.240174672,151022.4418
past_one_month_return_zscore,43642,9.919912457,446.3933057,-14.89707265,-0.700954578,0,0.647632678,26335.46107
past_two_month_return_sector_median,43930,-0.544069447,6.231184874,-23.09746328,-3.539630836,-0.316468373,3.737033954,11.84864198
past_two_month_return_sector_mad,43930,11.85895149,6.511089789,0.057032723,7.892928858,11.2352204,13.79386765,52.41109567
forward_two_month_return_sector_median,44047,2.806806883,32.96725577,-23.03283058,-4.664728974,-0.820669797,3.061240706,275.1327647
forward_two_month_return_sector_mad,44047,13.0016644,11.48146229,0.035817162,8.103251093,11.48799959,14.51477501,109.473804
sale_equity_sector_zscore,44305,2.435171959,34.14754454,-2.829905905,-0.531414021,0,1.077062896,2235.115921
sale_equity,44307,4.011916853,38.35031055,0,0.612,1.358,2.726,3042.93
sale_equity_zscore,44307,2.020586029,28.98731848,-1.060767549,-0.569772491,0,1.040835575,2261.669505
roe_sector_zscore,44976,-0.729617718,24.75453317,-3908.034215,-0.796911525,0,0.60067158,760.4306864
roe,45056,-0.231474055,12.74782615,-1471,-0.055,0.068,0.132,36.246
roe_zscore,45056,-2.45447359,105.1008249,-12221.62405,-1.026158567,0,0.530880814,316.1542361
rect_turn_sector_zscore,45157,11.40447263,78.74167685,-4.353830532,-0.536786924,0,1.199602083,3873.136421
rect_turn,45159,19.78724046,241.2426821,0.002,3.946,6.278,9.596,18226.3
rect_turn_zscore,45159,3.321357254,59.46335652,-1.573901918,-0.571729694,0,0.804344877,4585.309561
CAPEI_sector_zscore,45317,0.705159894,81.81978149,-2926.135726,-0.647151133,0,0.708004163,9613.884258
CAPEI,45327,28.22336821,1393.171009,-52191,-3.231,16.932,29.328,106181
CAPEI_zscore,45327,0.43961853,54.46430692,-1980.818018,-0.806330495,0,0.497408423,4027.866826
dltt_be_sector_zscore,45526,3.082487846,45.33482931,-2.95027319,-0.67294751,0,1.387633941,8191.581747
bm_sector_zscore,45610,0.796688331,51.96633101,-2.877714414,-0.580717731,0,0.841184388,10500.17441
ptb_sector_zscore,45610,0.939172287,3.962685685,-2.687303724,-0.559028824,0,0.965273171,117.9731616
dltt_be,45629,1.041316137,7.113244172,0,0.018,0.315,0.797,1022.59
dltt_be_zscore,45629,1.558098217,15.83824979,-0.67294751,-0.634370901,0,1.026477538,2347.959798
sale_invcap_sector_zscore,45705,1.159487251,29.88698443,-74.34159874,-0.595267245,0,0.883373821,3475.06838
adv_sale,45707,0.014137681,0.058007434,0,0,0,0.012,2.948
sale_invcap,45707,1.590117925,9.734227091,-49.871,0.412,0.919,1.748,1121
staff_sale,45707,0.107627081,1.54295783,0,0,0,0,73.309
adv_sale_zscore,45707,0.797884648,3.267296632,0,0,0,0.66883446,169.2280646
sale_invcap_zscore,45707,0.781124912,11.34537192,-58.43139962,-0.585819723,0,0.962186648,1306.3474
staff_sale_zscore,45707,0.797884648,11.36891005,0,0,0,0,552.8954593
bm,45734,0.767863231,16.44992801,0,0.26,0.491,0.835,3191.76
ptb,45734,3.728273276,5.946175607,0.144,1.134,1.94,3.742,51.622
bm_zscore,45734,0.698527999,41.50104577,-1.275796321,-0.579949006,0,0.870873248,8013.237982
ptb_zscore,45734,1.200708305,3.994245596,-1.222030383,-0.542990152,0,1.217739016,31.82694843
gpm_sector_zscore,45753,-22.62630059,855.6163374,-82204.43393,-0.757823773,0,0.614611503,11.23978841
gpm,45755,-6.706047055,197.6251778,-9833.3,0.225,0.392,0.652,2.622
gpm_zscore,45755,-23.77679903,661.9299039,-33005.28457,-0.560509896,0,0.870479366,7.476078557
cfm_sector_zscore,45809,-61.03802724,2401.484607,-228925.624,-0.786830935,0,0.597464805,2203.944508
cfm,45811,-11.49717817,273.2624192,-14968,0.019,0.093,0.183,213.081
cfm_zscore,45811,-93.72552816,2210.450664,-119913.5583,-0.592834711,0,0.730394249,1769.494708
at_turn_sector_zscore,45835,2.225452173,22.42454846,-3.752976499,-0.569905189,0,0.908381041,1305.921938
at_turn,45837,0.8263166,0.850013608,0,0.248,0.644,1.137,19.456
at_turn_zscore,45837,0.282477981,1.306531206,-1.01018947,-0.608270633,0,0.759183347,28.76085893
opmad_sector_zscore,45906,-44.20908726,1582.653221,-163937.4159,-0.834454913,0,0.567090598,14.05914663
opmbd_sector_zscore,45906,-34.668651,1272.795227,-142952.044,-0.763742015,0,0.592486395,15.75848742
opmad,45908,-9.394849895,204.2111257,-10597,0.008,0.09,0.203,2.328
opmbd,45908,-8.715348,195.1379676,-10515,0.043,0.137,0.284,2.622
opmad_zscore,45908,-66.02168065,1427.464417,-75864.75187,-0.568883462,0,0.787491767,15.08748318
opmbd_zscore,45908,-52.4579799,1155.797495,-62620.67795,-0.559797044,0,0.875427292,14.55907309
npm_sector_zscore,45910,-77.34537122,3238.618873,-330100.157,-0.894190527,0,0.544767032,2263.773716
ps_sector_zscore,45910,3.320858929,28.04940231,-2.09898823,-0.568827344,0,0.928167021,1132.483646
ptpm_sector_zscore,45910,-58.60548111,2316.307364,-224219.2158,-0.834893479,0,0.567387116,1989.496167
npm,45912,-12.16364743,288.9773921,-17659,-0.03,0.043,0.111,208.72
ps,45912,13.59765255,76.15950781,0.057,0.783,1.651,3.364,905.496
ptpm,45912,-12.14440737,288.9995567,-17659,-0.029,0.064,0.16,272.21
npm_zscore,45912,-117.7081077,2779.215303,-165050.0972,-0.710333483,0,0.654254524,2035.178575
ps_zscore,45912,7.421260465,47.25801488,-1.017929797,-0.541763063,0,1.063769848,553.4047225
ptpm_zscore,45912,-86.20907743,2032.987054,-118836.1978,-0.658780194,0,0.680183505,1927.775023
pay_turn_sector_zscore,46095,218.8328493,13729.97011,-9207.335128,-0.505627911,0,1.200981526,1651250.942
pay_turn,46135,15.69916187,215.3838892,-136.81,3.629,7.85,13.794,24537.6
pay_turn_zscore,46135,1.077086586,29.96534838,-19.34289803,-0.577654409,0,0.816081198,3454.12889
lt_ppent,46401,36.30142753,213.3702663,0.029,1.616,4.462,18.121,10499.7
lt_ppent_zscore,46401,6.081189008,40.70157686,-0.848292988,-0.541682621,0,2.608360513,2072.427555
lt_ppent_sector_zscore,46401,2.762203144,27.66140238,-4.737767551,-0.556334461,0,1.194538396,1311.241535
pe_op_dil_sector_zscore,46460,0.059272531,4.208818366,-63.92451122,-0.623682284,0,0.737639236,58.83350661
pe_exi_sector_zscore,46473,0.025589251,3.909495265,-62.42986599,-0.641015084,0,0.708798647,63.08040886
pe_inc_sector_zscore,46488,0.036374571,3.810167783,-58.24089427,-0.642300109,0,0.708732779,52.06170729
pe_op_basic_sector_zscore,46492,0.050863758,4.27809749,-65.31727652,-0.627898533,0,0.731795124,55.99387386
pe_op_dil,46527,13.27168786,51.14724643,-286.91,-1.8795,15.272,23.839,321.833
pe_op_dil_zscore,46527,-0.116335809,2.952612284,-17.41843659,-0.984306275,0,0.488668152,19.62278966
pe_exi,46540,12.39587866,53.22914425,-303.33,-2.9425,15.0765,24.7665,308
pe_exi_zscore,46540,-0.12365328,2.416444242,-15.59655394,-0.817872915,0,0.43650895,14.34253356
pe_inc,46555,12.60009245,52.3104533,-248.16,-2.7175,14.967,24.693,323.083
pe_inc_zscore,46555,-0.10894077,2.410333313,-12.94823463,-0.812661191,0,0.446386822,14.03266847
pe_op_basic,46559,12.92917185,51.57463921,-304.5,-1.846,15.038,23.5035,323
pe_op_basic_zscore,46559,-0.126706645,3.045073837,-18.69562333,-0.995976644,0,0.492907122,19.69209959
aftret_invcapx,46805,-0.540865741,43.58525537,-5169.5,0,0.039,0.099,19.532
aftret_invcapx_zscore,46805,-7.259969653,552.1794931,-66900.55906,-0.592193809,0,0.749130247,252.2517859
totdebt_invcap_sector_zscore,46873,0.705429258,26.18753121,-156.4260139,-0.67294751,0,0.829212475,3204.60871
debt_invcap_sector_zscore,46895,0.845682736,25.19287231,-149.5718279,-0.67294751,0,0.943576346,3091.017222
roce_sector_zscore,46948,3.191905831,631.3203049,-1241.700314,-0.766480266,0,0.60211093,135749.6465
totdebt_invcap,46976,0.486377831,6.002149044,-30.667,0.078,0.332,0.574,736.125
totdebt_invcap_zscore,46976,0.418320831,16.35222322,-86.50586665,-0.692253381,0,0.656399621,2012.796945
cash_debt_sector_zscore,46985,0.175804421,18.50950546,-682.7533167,-0.67294751,0,0.67294751,496.8275332
debt_ebitda_sector_zscore,46989,1.093465009,59.43373545,-1402.418879,-0.500619035,0,0.951185423,5222.296994
debt_invcap,46998,0.383775522,5.799612268,-20.135,0.024,0.254,0.483,721.5
debt_invcap_zscore,46998,0.378762932,16.89578799,-61.49472807,-0.67294751,0,0.67294751,2101.116918
roce,47012,1.369184953,276.5975925,-360.25,0.004,0.0925,0.159,59912
roce_zscore,47012,11.94152135,2585.165657,-3321.807187,-0.803798415,0,0.607522058,559966.1937
debt_capital_sector_zscore,47019,-0.303820942,7.649206277,-325.5061873,-0.676815025,0,0.670917461,972.9327712
cash_debt,47037,-0.094418564,1.189333854,-35.463,0.007,0.092,0.217,8.444
cash_debt_zscore,47037,-1.222023451,7.775732358,-238.1363706,-0.561878504,0,0.810150401,54.5806165
debt_ebitda,47059,2.892068658,77.52253005,-3380.7,0,1.505,3.5465,5479.17
debt_ebitda_zscore,47059,0.615622075,34.48636844,-1529.079832,-0.67294751,0,0.911080967,2450.918681
equity_invcap_sector_zscore,47066,-0.726577511,24.1785665,-3069.402803,-0.884164378,0,0.67294751,82.79293609
debt_capital,47122,0.472683227,1.845179733,-76.966,0.18,0.4255,0.705,251.044
debt_capital_zscore,47122,0.120695345,4.731242642,-199.5379609,-0.641932588,0,0.722698493,641.2345388
debt_at_sector_zscore,47122,0.385930647,1.635026553,-4.845222073,-0.67294751,0,0.854125686,52.73817768
capital_ratio_sector_zscore,47131,0.732941853,25.91343628,-1205.035356,-0.67294751,0,0.978457423,2941.086504
lt_debt_sector_zscore,47144,0.358275334,1.794869962,-4.961562151,-0.67294751,0,0.835674636,15.36289925
equity_invcap,47169,0.578671034,6.353530412,-790.75,0.486,0.718,0.961,21.135
equity_invcap_zscore,47169,-0.392577971,17.99054741,-2247.289754,-0.655982447,0,0.692575146,59.98048746
evm_sector_zscore,47190,0.244163095,57.58842139,-2047.73941,-0.595272553,0,0.747075753,4664.281497
aftret_eq_sector_zscore,47200,0.512672716,93.85557718,-3014.699697,-0.838909703,0,0.572270324,12407.73501
roa_sector_zscore,47218,0.166895638,7.827763577,-1083.669807,-0.687265542,0,0.661036935,117.0928668
debt_at,47225,0.22529802,0.237258692,0,0.036,0.169,0.348,8.175
debt_at_zscore,47225,0.253642749,1.071084007,-0.777822447,-0.599701523,0,0.805705862,38.12972906
aftret_equity_sector_zscore,47229,0.069346045,64.40395201,-3046.412127,-0.802360493,0,0.60333225,12651.02394
capital_ratio,47234,0.363872655,5.887720357,-112.75,0.02,0.256,0.484,721.5
capital_ratio_zscore,47234,0.31141698,17.06181601,-323.5732081,-0.681501928,0,0.664131604,2092.054578
lt_debt,47247,0.294893475,0.269208438,0,0.018,0.261,0.513,1.431
lt_debt_zscore,47247,0.095447053,0.741334181,-0.742378602,-0.664639516,0,0.692493703,3.160401262
pcf_sector_zscore,47248,0.023545569,4.077406053,-96.74634951,-0.607664457,0,0.736573545,75.43425209
accrual_sector_zscore,47249,0.22934288,6.022525317,-198.0472716,-0.602848811,0,0.785105428,207.2052333
evm,47260,13.11153608,471.3344554,-9516.1,5.821,10.01,14.1415,44533.6
evm_zscore,47260,0.503194338,76.42129458,-1546.987943,-0.673704449,0,0.672378957,7230.186535
aftret_eq,47264,0.063288888,18.7582775,-1270.4,-0.067,0.075,0.15,1917.65
aftret_eq_zscore,47264,-0.053029459,133.4957842,-8464.933438,-1.013059142,0,0.539759982,13303.38833
past_one_month_return_sector_median,47274,-1.165550779,5.779776867,-32.28855768,-3.664804078,-0.606087418,1.812871417,11.44104199
past_one_month_return_sector_mad,47274,8.433035757,4.766658614,0,5.957004079,7.680820041,10.06444491,41.0501729
roa,47282,0.012980437,0.358392179,-15.594,0.016,0.08,0.143,1.729
roa_zscore,47282,-0.708899521,3.794114853,-165.5237241,-0.67294751,0,0.662432705,17.04110156
de_ratio_sector_zscore,47288,1.367085203,46.0591939,-2296.473269,-0.581026946,0,0.871507567,2925.953235
aftret_equity,47293,-0.004380141,10.02660937,-430,-0.078,0.072,0.146,1917.65
aftret_equity_zscore,47293,-0.560165872,70.34653856,-3288.855072,-1.07092722,0,0.527257843,13303.40914
GProf_sector_zscore,47299,0.45073475,5.489997456,-742.7658143,-0.588829071,0,0.757065949,138.2065949
cash_lt_sector_zscore,47301,1.837692597,10.13495856,-1.151094425,-0.550593417,0,1.322945958,862.2904686
debt_assets_sector_zscore,47301,-0.226463962,2.207518944,-17.86567099,-0.712301166,0,0.633128131,86.62025797
pcf,47315,8.253174152,39.1136517,-221.11,1.447,9.073,16.474,282.261
pcf_zscore,47315,-0.070958284,3.496026664,-20.59127632,-0.681443479,0,0.665569078,23.44475225
accrual,47317,0.060620221,0.272154785,-16.676,0.006,0.041,0.089,13.296
accrual_zscore,47317,0.341753391,4.8400923,-304.0267724,-0.636571969,0,0.841184388,241.0970863
GProf,47367,0.244194861,0.348208199,-8.789,0.05,0.221,0.401,3.922
GProf_zscore,47367,0.090529503,1.35368477,-34.86951006,-0.66516777,0,0.696559703,14.22803307
forward_one_month_return_sector_median,47371,11.14411091,70.88776078,-47.96411243,-3.254644634,-0.076530993,3.832988406,569.746368
forward_one_month_return_sector_mad,47371,25.73857223,103.5401973,0,6.278773938,8.38121135,10.90929601,845.5853747
